date,ticker,article_count,avg_prob_pos,avg_prob_neg,avg_prob_neu,pos_count,neg_count,pos_ratio
2020-07-24,BID,1,0.06878276914358139,0.36191996932029724,0.5692972540855408,0,0,0.0
2020-07-27,BID,1,0.06363721936941147,0.34860384464263916,0.5877588987350464,0,0,0.0
2020-07-28,BID,1,0.9138178825378418,0.007038201671093702,0.07914382964372635,1,0,0.9999999989999999
2020-07-28,FPT,1,0.9138178825378418,0.007038201671093702,0.07914382964372635,1,0,0.9999999989999999
2020-07-30,BID,1,0.06637819111347198,0.10040596127510071,0.8332158327102661,0,0,0.0
2020-07-30,FPT,1,0.06637819111347198,0.10040596127510071,0.8332158327102661,0,0,0.0
2020-08-03,BID,1,0.8447929620742798,0.008160223253071308,0.14704689383506775,1,0,0.9999999989999999
2020-08-04,BID,1,0.9114573001861572,0.006839388981461525,0.08170337229967117,1,0,0.9999999989999999
2020-08-12,BID,1,0.09988407045602798,0.039823900908231735,0.8602920770645142,0,0,0.0
2020-08-14,BID,1,0.08660430461168289,0.06262706965208054,0.8507686853408813,0,0,0.0
2020-08-16,FPT,1,0.00837045069783926,0.9659215807914734,0.025707919150590897,0,1,0.0
2020-08-17,FPT,1,0.16943569481372833,0.029938682913780212,0.8006256222724915,0,0,0.0
2020-08-19,BID,1,0.08518167585134506,0.03915867581963539,0.875659704208374,0,0,0.0
2020-08-20,BID,1,0.006772198248654604,0.9692922830581665,0.023935547098517418,0,1,0.0
2020-08-21,BID,1,0.9447870254516602,0.005028211511671543,0.05018475651741028,1,0,0.9999999989999999
2020-08-24,BID,1,0.7670786380767822,0.01130533404648304,0.2216159850358963,1,0,0.9999999989999999
2020-08-28,BID,1,0.06673891842365265,0.12784789502620697,0.8054131865501404,0,0,0.0
2020-08-28,FPT,1,0.06673891842365265,0.12784789502620697,0.8054131865501404,0,0,0.0
2020-08-31,BID,1,0.21822291612625122,0.02612350881099701,0.7556535005569458,0,0,0.0
2020-09-03,BID,1,0.6558948159217834,0.015687979757785797,0.32841724157333374,1,0,0.9999999989999999
2020-09-04,FPT,1,0.012350350618362427,0.9354016184806824,0.052247993648052216,0,1,0.0
2020-09-07,BID,1,0.13112527132034302,0.04047691449522972,0.828397810459137,0,0,0.0
2020-09-07,FPT,1,0.13112527132034302,0.04047691449522972,0.828397810459137,0,0,0.0
2020-09-08,FPT,1,0.140269473195076,0.03418226167559624,0.8255482316017151,0,0,0.0
2020-09-16,BID,1,0.07726948708295822,0.04100935533642769,0.8817211985588074,0,0,0.0
2020-09-16,FPT,1,0.07726948708295822,0.04100935533642769,0.8817211985588074,0,0,0.0
2020-09-18,FPT,1,0.24232599139213562,0.025000929832458496,0.7326731085777283,0,0,0.0
2020-09-21,BID,2,0.8656235635280609,0.014080606400966644,0.12029583007097244,2,0,0.9999999995
2020-09-23,BID,1,0.22438211739063263,0.029662957414984703,0.7459549307823181,0,0,0.0
2020-09-28,BID,1,0.07521725445985794,0.05265885964035988,0.8721238374710083,0,0,0.0
2020-10-13,BID,1,0.08954035490751266,0.2072240710258484,0.7032355666160583,0,0,0.0
2020-10-14,BID,1,0.38681721687316895,0.03570691496133804,0.577475905418396,0,0,0.0
2020-10-15,BID,1,0.07778486609458923,0.046536289155483246,0.8756788969039917,0,0,0.0
2020-10-20,FPT,1,0.11861662566661835,0.036095067858695984,0.8452882766723633,0,0,0.0
2020-10-21,BID,1,0.05855323001742363,0.4033133089542389,0.538133442401886,0,0,0.0
2020-10-23,BID,1,0.9003368020057678,0.008829647675156593,0.09083358943462372,1,0,0.9999999989999999
2020-10-26,BID,1,0.07891426235437393,0.33714982867240906,0.5839359760284424,0,0,0.0
2020-10-26,FPT,1,0.07891426235437393,0.33714982867240906,0.5839359760284424,0,0,0.0
2020-10-29,BID,1,0.06475962698459625,0.25793057680130005,0.6773098111152649,0,0,0.0
2020-11-02,BID,1,0.7381170988082886,0.0192280150949955,0.24265488982200623,1,0,0.9999999989999999
2020-11-03,BID,1,0.11132977902889252,0.052025310695171356,0.8366449475288391,0,0,0.0
2020-11-05,BID,1,0.07467237859964371,0.08155963569879532,0.8437680006027222,0,0,0.0
2020-11-09,BID,1,0.9526290893554688,0.004687931388616562,0.04268287867307663,1,0,0.9999999989999999
2020-11-13,BID,1,0.7851417660713196,0.01762189343571663,0.19723626971244812,1,0,0.9999999989999999
2020-11-18,BID,1,0.08701753616333008,0.039590999484062195,0.8733914494514465,0,0,0.0
2020-11-20,BID,2,0.9387696087360382,0.0046896738931536674,0.05654075066559017,2,0,0.9999999995
2020-11-23,BID,1,0.8960418105125427,0.00871259905397892,0.09524562209844589,1,0,0.9999999989999999
2020-11-24,BID,1,0.10011811554431915,0.05170394107699394,0.848177969455719,0,0,0.0
2020-11-25,BID,1,0.08483931422233582,0.0587567575275898,0.8564038872718811,0,0,0.0
2020-11-26,BID,1,0.4834941327571869,0.02057786099612713,0.4959280490875244,0,0,0.0
2020-11-27,BID,1,0.9330868124961853,0.005371889099478722,0.0615413561463356,1,0,0.9999999989999999
2020-11-27,FPT,2,0.7544732987880707,0.031515334732830524,0.21401138976216316,2,0,0.9999999995
2020-11-29,BID,1,0.2749752104282379,0.054363273084163666,0.6706615090370178,0,0,0.0
2020-11-30,BID,1,0.07436303049325943,0.21490947902202606,0.7107275128364563,0,0,0.0
2020-12-01,BID,1,0.09793565422296524,0.03855179622769356,0.8635125160217285,0,0,0.0
2020-12-07,BID,2,0.7255086004734039,0.038734146393835545,0.2357572689652443,2,0,0.9999999995
2020-12-08,FPT,1,0.14059241116046906,0.02893979102373123,0.8304678201675415,0,0,0.0
2020-12-09,BID,1,0.8597195148468018,0.010258972644805908,0.13002148270606995,1,0,0.9999999989999999
2020-12-10,FPT,1,0.028524603694677353,0.815893292427063,0.1555820256471634,0,1,0.0
2020-12-11,BID,1,0.12359963357448578,0.036234207451343536,0.8401661515235901,0,0,0.0
2020-12-16,BID,2,0.7095994353294373,0.01402261108160019,0.27637799829244614,2,0,0.9999999995
2020-12-16,FPT,1,0.6161709427833557,0.01555927749723196,0.36826983094215393,1,0,0.9999999989999999
2020-12-22,BID,2,0.020321104675531387,0.9057408273220062,0.0739380531013012,0,2,0.0
2020-12-23,FPT,1,0.22815871238708496,0.0770987793803215,0.6947425007820129,0,0,0.0
2020-12-24,BID,2,0.004798372508957982,0.9817304611206055,0.013471197802573442,0,2,0.0
2020-12-25,BID,1,0.06521003693342209,0.2932826280593872,0.6415073275566101,0,0,0.0
2020-12-29,BID,1,0.07655685395002365,0.06792604923248291,0.8555171489715576,0,0,0.0
2020-12-29,FPT,1,0.07655685395002365,0.06792604923248291,0.8555171489715576,0,0,0.0
2020-12-30,FPT,1,0.09537585824728012,0.05144506320357323,0.8531790971755981,0,0,0.0
2021-01-05,BID,1,0.2392059862613678,0.03440191224217415,0.7263921499252319,0,0,0.0
2021-01-06,BID,1,0.07668781280517578,0.07496365904808044,0.8483485579490662,0,0,0.0
2021-01-08,BID,1,0.41441500186920166,0.03227722644805908,0.5533077716827393,0,0,0.0
2021-01-08,FPT,1,0.980876624584198,0.003936668857932091,0.015186709351837635,1,0,0.9999999989999999
2021-01-11,BID,1,0.10396077483892441,0.06041794642806053,0.8356212377548218,0,0,0.0
2021-01-12,BID,2,0.047525272937491536,0.5310388766229153,0.4214358739554882,0,1,0.0
2021-01-13,BID,1,0.09179770201444626,0.06296848505735397,0.8452337980270386,0,0,0.0
2021-01-19,BID,2,0.016172472620382905,0.9095095098018646,0.07431801315397024,0,2,0.0
2021-01-20,FPT,1,0.10359833389520645,0.04116212576627731,0.8552395701408386,0,0,0.0
2021-01-22,BID,1,0.08065620809793472,0.04835296794772148,0.8709907531738281,0,0,0.0
2021-01-26,BID,1,0.06879889219999313,0.08679743856191635,0.8444036245346069,0,0,0.0
2021-01-27,FPT,1,0.04783559963107109,0.5658482313156128,0.3863161504268646,0,1,0.0
2021-01-29,FPT,1,0.16842158138751984,0.03378388285636902,0.7977944612503052,0,0,0.0
2021-02-01,FPT,1,0.0906466692686081,0.04955017566680908,0.8598030805587769,0,0,0.0
2021-02-02,FPT,1,0.4331299364566803,0.025794776156544685,0.5410753488540649,0,0,0.0
2021-02-03,BID,1,0.9826992750167847,0.0030460618436336517,0.014254621230065823,1,0,0.9999999989999999
2021-02-03,FPT,1,0.9826992750167847,0.0030460618436336517,0.014254621230065823,1,0,0.9999999989999999
2021-02-04,FPT,1,0.06687749922275543,0.05666036531329155,0.8764621615409851,0,0,0.0
2021-02-17,FPT,1,0.7289066910743713,0.012255845591425896,0.2588375210762024,1,0,0.9999999989999999
2021-02-18,FPT,1,0.25779011845588684,0.03192441910505295,0.710285484790802,0,0,0.0
2021-02-19,BID,1,0.03367665037512779,0.7464516162872314,0.21987174451351166,0,1,0.0
2021-02-19,FPT,1,0.03367665037512779,0.7464516162872314,0.21987174451351166,0,1,0.0
2021-02-22,BID,1,0.10590106248855591,0.04180162400007248,0.8522973656654358,0,0,0.0
2021-02-24,BID,1,0.0071653020568192005,0.973313570022583,0.019521186128258705,0,1,0.0
2021-02-26,BID,1,0.08307112008333206,0.04889364168047905,0.8680353164672852,0,0,0.0
2021-03-01,FPT,1,0.5526288151741028,0.020990852266550064,0.42638033628463745,1,0,0.9999999989999999
2021-03-05,BID,1,0.24795229732990265,0.03253859654068947,0.7195090651512146,0,0,0.0
2021-03-05,FPT,1,0.24795229732990265,0.03253859654068947,0.7195090651512146,0,0,0.0
2021-03-06,FPT,1,0.047161344438791275,0.7464697957038879,0.20636892318725586,0,1,0.0
2021-03-08,FPT,1,0.06217556074261665,0.09821279346942902,0.8396116495132446,0,0,0.0
2021-03-09,FPT,1,0.03594237565994263,0.38043510913848877,0.5836225152015686,0,0,0.0
2021-03-10,FPT,1,0.006115682423114777,0.9737016558647156,0.020182641223073006,0,1,0.0
2021-03-11,BID,1,0.4811137616634369,0.020846977829933167,0.4980393350124359,0,0,0.0
2021-03-15,BID,1,0.42770081758499146,0.08981748670339584,0.4824816882610321,0,0,0.0
2021-03-15,FPT,1,0.004099663347005844,0.9856957793235779,0.010204515419900417,0,1,0.0
2021-03-16,BID,1,0.059058960527181625,0.2744257152080536,0.6665153503417969,0,0,0.0
2021-03-16,FPT,1,0.059058960527181625,0.2744257152080536,0.6665153503417969,0,0,0.0
2021-03-17,BID,1,0.08632640540599823,0.05190518498420715,0.8617684245109558,0,0,0.0
2021-03-17,FPT,1,0.08632640540599823,0.05190518498420715,0.8617684245109558,0,0,0.0
2021-03-18,BID,1,0.23961599171161652,0.04951496794819832,0.7108690142631531,0,0,0.0
2021-03-19,BID,1,0.9728270769119263,0.004284222610294819,0.02288871631026268,1,0,0.9999999989999999
2021-03-19,FPT,1,0.012528941966593266,0.9178603887557983,0.0696105882525444,0,1,0.0
2021-03-23,BID,1,0.009880109690129757,0.9578506350517273,0.032269321382045746,0,1,0.0
2021-03-24,BID,1,0.05812564119696617,0.09706016629934311,0.8448141813278198,0,0,0.0
2021-03-28,BID,1,0.00426397705450654,0.9856632351875305,0.010072780773043633,0,1,0.0
2021-03-31,FPT,1,0.10314016044139862,0.03521763160824776,0.8616421818733215,0,0,0.0
2021-04-02,BID,1,0.10605714470148087,0.09071104228496552,0.8032318353652954,0,0,0.0
2021-04-02,FPT,1,0.10073119401931763,0.04147688299417496,0.8577919006347656,0,0,0.0
2021-04-05,FPT,1,0.07854853570461273,0.3635476529598236,0.5579037666320801,0,0,0.0
2021-04-06,BID,2,0.47774384170770645,0.24987953016534448,0.2723767012357712,1,1,0.49999999975
2021-04-07,BID,1,0.013091896660625935,0.91758793592453,0.06932022422552109,0,1,0.0
2021-04-07,FPT,1,0.013091896660625935,0.91758793592453,0.06932022422552109,0,1,0.0
2021-04-08,BID,1,0.049298301339149475,0.5695981979370117,0.3811034560203552,0,1,0.0
2021-04-15,BID,1,0.2249237298965454,0.035273585468530655,0.7398027181625366,0,0,0.0
2021-04-19,BID,1,0.04711388796567917,0.15105976164340973,0.8018263578414917,0,0,0.0
2021-04-19,FPT,1,0.11685692518949509,0.04105449840426445,0.842088520526886,0,0,0.0
2021-04-22,BID,1,0.006480833049863577,0.9756190776824951,0.017899999395012856,0,1,0.0
2021-04-26,BID,1,0.9895227551460266,0.0028590152505785227,0.007618233095854521,1,0,0.9999999989999999
2021-05-05,BID,1,0.9260498881340027,0.006328733637928963,0.06762136518955231,1,0,0.9999999989999999
2021-05-06,BID,1,0.004164712969213724,0.986208438873291,0.00962686538696289,0,1,0.0
2021-05-11,BID,1,0.07562447339296341,0.07553707808256149,0.8488384485244751,0,0,0.0
2021-05-18,BID,2,0.2592427171766758,0.16265193186700344,0.5781053304672241,0,0,0.0
2021-05-20,BID,1,0.10398784279823303,0.04759480804204941,0.8484174013137817,0,0,0.0
2021-05-20,FPT,2,0.05542575428262353,0.5119496993720531,0.432624570094049,0,1,0.0
2021-05-21,BID,1,0.22151757776737213,0.03194058686494827,0.7465417981147766,0,0,0.0
2021-05-21,FPT,1,0.22151757776737213,0.03194058686494827,0.7465417981147766,0,0,0.0
2021-05-26,FPT,1,0.17728056013584137,0.03183549642562866,0.7908838987350464,0,0,0.0
2021-05-27,BID,1,0.004954513628035784,0.9816319942474365,0.013413524255156517,0,1,0.0
2021-05-27,FPT,1,0.004954513628035784,0.9816319942474365,0.013413524255156517,0,1,0.0
2021-05-31,BID,2,0.3453013524413109,0.02689980436116457,0.6277988404035568,1,0,0.9999999989999999
2021-06-02,FPT,1,0.03865280747413635,0.6176463961601257,0.3437007665634155,0,1,0.0
2021-06-03,BID,1,0.18518993258476257,0.041903864592313766,0.7729062438011169,0,0,0.0
2021-06-04,FPT,1,0.21504390239715576,0.028578080236911774,0.7563780546188354,0,0,0.0
2021-06-05,BID,1,0.07272262871265411,0.03891179710626602,0.8883655667304993,0,0,0.0
2021-06-07,BID,2,0.0957757979631424,0.38891055807471275,0.5153136551380157,0,1,0.0
2021-06-09,FPT,1,0.0045133619569242,0.9844170808792114,0.01106951292604208,0,1,0.0
2021-06-10,FPT,1,0.009153386577963829,0.9425488114356995,0.048297859728336334,0,1,0.0
2021-06-14,BID,1,0.07315486669540405,0.05382341518998146,0.8730217218399048,0,0,0.0
2021-06-16,BID,1,0.9033572673797607,0.00945531390607357,0.0871875062584877,1,0,0.9999999989999999
2021-06-17,BID,1,0.0157712921500206,0.9306762218475342,0.05355250462889671,0,1,0.0
2021-06-21,BID,2,0.21215039491653442,0.041273667477071285,0.7465758919715881,0,0,0.0
2021-06-21,FPT,1,0.06821411848068237,0.059917252510786057,0.8718686103820801,0,0,0.0
2021-06-22,FPT,1,0.1023147851228714,0.03975486382842064,0.8579303622245789,0,0,0.0
2021-06-23,BID,1,0.20297390222549438,0.0385899618268013,0.7584361433982849,0,0,0.0
2021-06-28,BID,1,0.953864336013794,0.003916947636753321,0.042218759655952454,1,0,0.9999999989999999
2021-06-29,FPT,1,0.11520092189311981,0.046295564621686935,0.8385035395622253,0,0,0.0
2021-06-30,BID,1,0.07808138430118561,0.05850989371538162,0.8634087443351746,0,0,0.0
2021-07-02,FPT,1,0.0826854407787323,0.03927505388855934,0.8780394196510315,0,0,0.0
2021-07-05,BID,1,0.44365084171295166,0.019792890176177025,0.5365562438964844,0,0,0.0
2021-07-05,FPT,1,0.44365084171295166,0.019792890176177025,0.5365562438964844,0,0,0.0
2021-07-06,FPT,1,0.029992083087563515,0.7830030918121338,0.18700477480888367,0,1,0.0
2021-07-07,BID,1,0.16834470629692078,0.0312654972076416,0.80038982629776,0,0,0.0
2021-07-07,FPT,2,0.12402061372995377,0.07209217920899391,0.8038872182369232,0,0,0.0
2021-07-12,BID,1,0.004279793705791235,0.9863095283508301,0.009410595521330833,0,1,0.0
2021-07-13,BID,1,0.10950492322444916,0.03354522958397865,0.8569498062133789,0,0,0.0
2021-07-13,FPT,1,0.10950492322444916,0.03354522958397865,0.8569498062133789,0,0,0.0
