date,ticker,article_count,avg_score,pos_sum,neg_sum,excl_sum,words_sum,pos_ratio
2020-12-23,FPT,1,-0.2,6,9,0,564,0.39999999997333335
2020-12-24,BID,2,-0.14285714285714285,20,24,0,1537,0.454545454535124
2020-12-25,BID,1,0.6842105263157895,16,3,0,387,0.8421052631135734
2020-12-29,BID,1,0.6666666666666666,20,4,0,375,0.8333333332986111
2020-12-29,FPT,1,0.6666666666666666,20,4,0,375,0.8333333332986111
2020-12-30,FPT,1,0.15789473684210525,11,8,0,315,0.5789473683905817
2021-01-05,BID,1,0.8095238095238095,19,2,0,547,0.9047619047188209
2021-01-06,BID,1,0.36363636363636365,15,7,0,412,0.6818181817871901
2021-01-08,BID,1,0.3333333333333333,12,6,0,357,0.6666666666296296
2021-01-08,FPT,1,1.0,9,0,0,418,0.9999999998888889
2021-01-11,BID,1,0.5,9,3,0,441,0.7499999999375
2021-01-12,BID,2,0.42207792207792205,25,11,0,1118,0.6944444444251544
2021-01-13,BID,1,-0.42857142857142855,4,10,0,414,0.2857142856938775
2021-01-19,BID,2,-0.5142857142857142,7,22,0,1000,0.24137931033650417
2021-01-20,FPT,1,0.1282051282051282,22,17,0,704,0.5641025640881
2021-01-22,BID,1,0.14285714285714285,12,9,0,338,0.5714285714013605
2021-01-26,BID,1,-0.2222222222222222,7,11,0,426,0.38888888886728395
2021-01-27,FPT,1,-0.34782608695652173,15,31,0,654,0.3260869565146503
2021-01-29,FPT,1,0.4782608695652174,17,6,0,313,0.7391304347504726
2021-02-01,FPT,1,0.08333333333333333,13,11,0,316,0.5416666666440972
2021-02-02,FPT,1,0.5,18,6,0,362,0.74999999996875
2021-02-03,BID,1,0.8888888888888888,17,1,0,264,0.9444444443919753
2021-02-03,FPT,1,0.8888888888888888,17,1,0,264,0.9444444443919753
2021-02-04,FPT,1,0.09090909090909091,12,10,0,389,0.545454545429752
2021-02-17,FPT,1,0.8461538461538461,12,1,0,278,0.9230769230059171
2021-02-18,FPT,1,0.7333333333333333,13,2,0,424,0.8666666666088889
2021-02-19,BID,1,0.125,9,7,0,376,0.5624999999648438
2021-02-19,FPT,1,0.125,9,7,0,376,0.5624999999648438
2021-02-22,BID,1,0.037037037037037035,14,13,0,383,0.5185185184993141
2021-02-24,BID,1,-0.23076923076923078,10,16,0,404,0.3846153846005917
2021-02-26,BID,1,-0.08333333333333333,11,13,0,353,0.4583333333142361
2021-03-01,FPT,1,0.42857142857142855,10,4,0,319,0.7142857142346939
2021-03-05,BID,1,-0.10204081632653061,22,27,0,992,0.44897959182757186
2021-03-05,FPT,1,-0.10204081632653061,22,27,0,992,0.44897959182757186
2021-03-06,FPT,1,0.2,3,2,0,565,0.59999999988
2021-03-08,FPT,1,-0.2,6,9,0,325,0.39999999997333335
2021-03-09,FPT,1,1.0,1,0,0,524,0.9999999989999999
2021-03-10,FPT,1,-1.0,0,2,0,632,0.0
2021-03-11,BID,1,0.5789473684210527,15,4,0,351,0.7894736841689751
2021-03-15,BID,1,0.7142857142857143,12,2,0,985,0.8571428570816326
2021-03-15,FPT,1,-0.2857142857142857,5,9,0,761,0.35714285711734695
2021-03-16,BID,1,-0.42857142857142855,6,15,0,388,0.28571428570068025
2021-03-16,FPT,1,-0.42857142857142855,6,15,0,388,0.28571428570068025
2021-03-17,BID,1,-0.09090909090909091,5,6,0,359,0.45454545450413225
2021-03-17,FPT,1,-0.09090909090909091,5,6,0,359,0.45454545450413225
2021-03-18,BID,1,0.3,13,7,0,537,0.6499999999675
2021-03-19,BID,1,0.5238095238095238,16,5,0,817,0.7619047618684808
2021-03-19,FPT,1,0.6,4,1,0,806,0.79999999984
2021-03-23,BID,1,-0.125,7,9,0,384,0.43749999997265626
2021-03-24,BID,1,-0.23809523809523808,16,26,0,1078,0.3809523809433107
2021-03-28,BID,1,0.09090909090909091,6,5,0,550,0.5454545454049586
2021-03-31,FPT,1,0.5833333333333334,19,5,0,433,0.7916666666336806
2021-04-02,BID,1,0.6666666666666666,10,2,0,403,0.8333333332638889
2021-04-02,FPT,1,0.5833333333333334,19,5,0,1014,0.7916666666336806
2021-04-05,FPT,1,0.3333333333333333,14,7,0,465,0.6666666666349206
2021-04-06,BID,2,0.30952380952380953,22,13,0,999,0.6285714285534695
2021-04-07,BID,1,-0.1,9,11,0,398,0.4499999999775
2021-04-07,FPT,1,-0.1,9,11,0,398,0.4499999999775
2021-04-08,BID,1,0.0,7,7,0,382,0.49999999996428574
2021-04-15,BID,1,0.4857142857142857,26,9,0,1253,0.7428571428359184
2021-04-19,BID,1,-0.29411764705882354,6,11,0,778,0.352941176449827
2021-04-19,FPT,1,0.2631578947368421,12,7,0,373,0.63157894733518
2021-04-22,BID,1,-0.6363636363636364,4,18,0,303,0.18181818180991735
2021-04-26,BID,1,1.0,4,0,0,1032,0.99999999975
2021-05-05,BID,1,0.6,16,4,0,330,0.79999999996
2021-05-06,BID,1,-0.2222222222222222,7,11,0,397,0.38888888886728395
2021-05-11,BID,1,-0.29411764705882354,6,11,0,386,0.352941176449827
2021-05-18,BID,2,0.5,16,8,0,858,0.6666666666388888
2021-05-20,BID,1,0.5833333333333334,19,5,0,419,0.7916666666336806
2021-05-20,FPT,2,0.7291666666666667,34,6,0,1002,0.8499999999787501
2021-05-21,BID,1,0.4,7,3,0,440,0.69999999993
2021-05-21,FPT,1,0.4,7,3,0,440,0.69999999993
2021-05-26,FPT,1,0.3684210526315789,13,6,0,316,0.6842105262797784
2021-05-27,BID,1,-0.15789473684210525,8,11,0,440,0.4210526315567867
2021-05-27,FPT,1,-0.15789473684210525,8,11,0,440,0.4210526315567867
2021-05-31,BID,2,0.35185185185185186,31,14,0,924,0.6888888888735804
2021-06-02,FPT,1,-0.3333333333333333,3,6,0,554,0.3333333332962963
2021-06-03,BID,1,0.5555555555555556,7,2,0,545,0.777777777691358
2021-06-04,FPT,1,0.5,9,3,0,438,0.7499999999375
2021-06-05,BID,1,0.0,0,0,0,475,0.0
2021-06-07,BID,2,-0.023809523809523808,17,18,0,943,0.4857142857004082
2021-06-09,FPT,1,-0.42857142857142855,4,10,0,866,0.2857142856938775
2021-06-10,FPT,1,-0.06666666666666667,7,8,0,887,0.46666666663555556
2021-06-14,BID,1,0.7142857142857143,18,3,0,425,0.8571428571020409
2021-06-16,BID,1,1.0,29,0,0,844,0.9999999999655173
2021-06-17,BID,1,-0.14285714285714285,6,8,0,480,0.4285714285408163
2021-06-21,BID,2,0.27843137254901956,20,12,0,873,0.6249999999804688
2021-06-21,FPT,1,-0.17647058823529413,7,10,0,323,0.41176470585813146
2021-06-22,FPT,1,0.6363636363636364,9,2,0,440,0.8181818181074381
2021-06-23,BID,1,0.5454545454545454,17,5,0,388,0.7727272726921488
2021-06-28,BID,1,0.6842105263157895,16,3,0,440,0.8421052631135734
2021-06-29,FPT,1,0.2631578947368421,12,7,0,396,0.63157894733518
2021-06-30,BID,1,0.23809523809523808,13,8,0,326,0.6190476190181405
2021-07-02,FPT,1,0.5789473684210527,15,4,0,371,0.7894736841689751
2021-07-05,BID,1,-0.0847457627118644,27,32,0,1664,0.45762711863631145
2021-07-05,FPT,1,-0.0847457627118644,27,32,0,1664,0.45762711863631145
2021-07-06,FPT,1,-0.47368421052631576,5,14,0,484,0.26315789472299167
2021-07-07,BID,1,0.5348837209302325,33,10,0,1122,0.7674418604472688
2021-07-07,FPT,2,0.26744186046511625,34,11,0,1401,0.7555555555387655
2021-07-12,BID,1,0.06666666666666667,8,7,0,670,0.5333333332977778
2021-07-13,BID,1,0.2,15,10,0,425,0.599999999976
2021-07-13,FPT,1,0.2,15,10,0,425,0.599999999976
2021-07-19,BID,2,-0.30666666666666664,28,54,0,1674,0.34146341462998214
2021-07-20,BID,1,0.05263157894736842,10,9,0,436,0.5263157894459833
